Date,Activity,SubActivity,Description,Department,CostCentre,State,UOM,Quantity,Source,Identifier
01/02/2026,Electricity,Residential,ERGON NMI: 30342254042 - 26 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,744.6,OMR,30342254042
01/02/2026,Electricity,Residential,ERGON NMI: 30530933358 - 11 ELLIOTT ST,Commercial & Administration,Village and Housing,QLD,kWh,291.13,OMR,30530933358
01/02/2026,Electricity,Site Power,Genset Power Station 2,Processing,Supplemental Power Supply,QLD,kWh,7835000.0,OMR,10401329900
01/02/2026,Electricity,Warehouse,ERGON NMI: 3053239955 - Warehouse 2 57 Burdell St Stuart,Commercial & Administration,Stores & Supply,QLD,kWh,4900.08,OMR,30532399557
01/02/2026,Electricity,Warehouse,ERGON NMI: 3053239956 - Warehouse 3 57 Burdell St Stuart,Commercial & Administration,Stores & Supply,QLD,kWh,392.44,OMR,30532399565
01/02/2026,Electricity,Water Delivery,ERGON NMI: 30337828149 - 19 Robert St (STP),Processing,Water Supply,QLD,kWh,17559.36,OMR,30337828149
01/02/2026,Electricity,Water Delivery,ERGON NMI: 30500014267 - Suhrs Creek Rd (SCD),Processing,Water Supply,QLD,kWh,73638.76,OMR,30500014267
01/02/2026,Electricity,Water Delivery,ERGON NMI: 30518901604 - Sandy Creek Rd,Processing,Water Supply,QLD,kWh,62880.84,OMR,30518901604
01/02/2026,Milling,Ore Gold,Contained Gold BRW LG Beneficiated,Processing,Milling,QLD,g,201509.8853,OMR,10401329145
01/02/2026,Milling,Ore Gold,Contained Gold Milled,Processing,Milling,QLD,g,287001.3031,OMR,10401329110
01/02/2026,Milling,Ore Gold,Contained Gold Mineralised Waste Bene,Processing,Milling,QLD,g,45071.6426,OMR,10401329147
01/02/2026,Milling,Ore Gold,Contained Gold Sarsfield HG Direct,Processing,Milling,QLD,g,9018.24,OMR,10403329144
01/02/2026,Milling,Ore Gold,Contained Gold Sarsfield MG,Processing,Milling,QLD,g,31401.5352,OMR,10403329142
01/02/2026,Milling,Ore Milled,Milled - Sarsfield HG Direct,Processing,Milling,QLD,t,8198.4,OMR,10403329134
01/02/2026,Milling,Ore Milled,Milled BRW Beneficiated LG,Processing,Milling,QLD,t,416936.126,OMR,10401329135
01/02/2026,Milling,Ore Milled,Milled Mineralised Waste Bene,Processing,Milling,QLD,t,79315.9964,OMR,10401329137
01/02/2026,Milling,Ore Milled,Milled Sarsfield MG Bene,Processing,Milling,QLD,t,43474.8149,OMR,10403329132
01/02/2026,Milling,Ore Milled,Ore Milled,Processing,Milling,QLD,t,547925.3373,OMR,10401329100
01/02/2026,Milling,Productivity,Mill 1 & 2 - Mill Available Hours,Processing,Milling,QLD,hrs,668.2667,OMR,10401329072
01/02/2026,Milling,Productivity,Mill 1 & 2 - Mill Utilised Hours,Processing,Milling,QLD,hrs,594.1667,OMR,10401329062
01/02/2026,Milling,Productivity,Mill 3 & 4 - Mill Available Hours,Processing,Milling,QLD,hrs,663.95,OMR,10402329073
01/02/2026,Milling,Productivity,Mill 3 & 4 - Mill Utilised Hours,Processing,Milling,QLD,hrs,544.14,OMR,10402329074
01/02/2026,Mining,Drilling,Drill Metres - BRW,Mining Open Pit,Drilling - Production,QLD,m,36983.0,OMR,10202119576
01/02/2026,Mining,Drilling,Drill Metres - Pre-split,Mining Open Pit,Drilling - Production,QLD,m,11324.1,OMR,10202119571
01/02/2026,Mining,Drilling,Drill Metres - Probe,Mining Open Pit,Drilling - Production,QLD,m,80.8,OMR,10202119572
01/02/2026,Mining,Drilling,Drill Metres - Production,Mining Open Pit,Drilling - Production,QLD,m,73941.4,OMR,10202119570
01/02/2026,Mining,Drilling,Drill Metres - Sarsfield,Mining Open Pit,Drilling - Production,QLD,m,48363.3,OMR,10203119576
01/02/2026,Mining,Drilling,Reverse Circulation Drill Metres BRW,Mining Open Pit,Drilling - Production,QLD,m,1676.0,OMR,RCDrill_Metres
01/02/2026,Mining,Drilling,Reverse Circulation Drill Metres Sarsfield,Mining Open Pit,Drilling - Production,QLD,m,6964.0,OMR,RCDrill_Metres_Sars
01/02/2026,Mining,Ore Gold,BRW Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,g,36982.1303,OMR,10202159518
01/02/2026,Mining,Ore Gold,Sarsfield Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,g,50801.939,OMR,10203159514
01/02/2026,Mining,Ore Gold,Sarsfield Beneficiated Ore - MG,Mining Open Pit,Hauling,QLD,g,41163.7827,OMR,10203159517
01/02/2026,Mining,Ore Gold,Sarsfield Beneficiated Ore - VLG,Mining Open Pit,Hauling,QLD,g,14522.067,OMR,10203159518
01/02/2026,Mining,Ore Mined,Open Pit Ore Vol Mined - BRW,Mining Open Pit,Hauling,QLD,BCM,35552.705,OMR,10202159500
01/02/2026,Mining,Ore Mined,Open Pit Ore Vol Mined - Sarsfield,Mining Open Pit,Hauling,QLD,BCM,107115.6876,OMR,10203159500
01/02/2026,Mining,Ore ROM,BRW Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,t,96178.9992,OMR,10202159516
01/02/2026,Mining,Ore ROM,Sarsfield Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,t,132015.8169,OMR,10203159512
01/02/2026,Mining,Ore ROM,Sarsfield Beneficiated Ore - MG,Mining Open Pit,Hauling,QLD,t,75114.2,OMR,10203159515
01/02/2026,Mining,Ore ROM,Sarsfield Beneficiated Ore - VLG,Mining Open Pit,Hauling,QLD,t,69152.7,OMR,10203159516
01/02/2026,Mining,Ore ROM,Sarsfield Direct Ore - HG,Mining Open Pit,Hauling,QLD,t,8198.4,OMR,10203159510
01/02/2026,Mining,Ore Rehandle,Fines to Feeder 5,Mining Open Pit,Rehandling,QLD,t,25459.0,OMR,10201169541
01/02/2026,Mining,Ore Rehandle,Low Grade rehandle to ROMS,Mining Open Pit,Rehandling,QLD,t,504263.0,OMR,10201169549
01/02/2026,Mining,Ore Rehandle,ROM Stockpile Simmo to Crusher,Mining Open Pit,Rehandling,QLD,t,691769.356,OMR,10201169550
01/02/2026,Mining,Ore Rehandle,Sarsfield Mineralised Waste,Mining Open Pit,Rehandling,QLD,t,86468.166,OMR,10201169548
01/02/2026,Mining,Ore Rehandle,Tonnes hauled Bene Rejects,Mining Open Pit,Rehandling,QLD,t,320265.05,OMR,10201169547
01/02/2026,Mining,Ore Rehandle,Tonnes hauled Mill Scats,Mining Open Pit,Rehandling,QLD,t,18355.14,OMR,10201169546
01/02/2026,Mining,Ore Waste,Open Pit Waste Vol Mined - BRW,Mining Open Pit,Hauling,QLD,BCM,215494.4794,OMR,10202159505
01/02/2026,Mining,Ore Waste,Open Pit Waste Vol Mined - Sarsfield,Mining Open Pit,Hauling,QLD,BCM,378446.8595,OMR,10203159505
01/02/2026,Mining,Ore Waste,Waste Mined (t) BRW,Mining Open Pit,Hauling,QLD,t,580903.447,OMR,10202159520
01/02/2026,Mining,Ore Waste,Waste Mined (t) Sarsfield,Mining Open Pit,Hauling,QLD,t,987664.9768,OMR,10203159520
01/02/2026,Mining,Productivity,Cat18M Operating Hours,Mining Open Pit,Hauling,QLD,hrs,548.0,OMR,CatD18M_Hours
01/02/2026,Mining,Productivity,Cat775G Operating Hours,Mining Open Pit,Hauling,QLD,hrs,358.0,OMR,Cat775G_Hours
01/02/2026,Mining,Productivity,Cat777G Operating Hours,Mining Open Pit,Hauling,QLD,hrs,445.0,OMR,Cat777G_Hours
01/02/2026,Mining,Productivity,CatD10T Operating Hours,Mining Open Pit,Drilling - Production,QLD,hrs,1360.0,OMR,CatD10T_Hours
01/02/2026,Mining,Productivity,Equipment Hours - BRW,Mining Open Pit,Loading,QLD,hrs,3165.1431,OMR,10202149590
01/02/2026,Mining,Productivity,Equipment Hours - Sarsfield,Mining Open Pit,Loading,QLD,hrs,6121.8569,OMR,10203149590
01/02/2026,Mining,Productivity,Excavator Hours - EX1200 - EX202,Mining Open Pit,Loading,QLD,hrs,209.0,OMR,10202149585
01/02/2026,Mining,Productivity,Excavator Hours - EX2600 - EX201,Mining Open Pit,Loading,QLD,hrs,410.0,OMR,10202149584
01/02/2026,Mining,Productivity,Excavator Hours - EX3600 A - EX200,Mining Open Pit,Loading,QLD,hrs,386.0,OMR,10202149583
01/02/2026,Mining,Productivity,Excavator Hours - EX3600 B - EX203,Mining Open Pit,Loading,QLD,BCM,228367.9823,OMR,10202149589
01/02/2026,Mining,Productivity,Excavator Volume - EX2600,Mining Open Pit,Loading,QLD,BCM,109781.1169,OMR,10202149587
01/02/2026,Mining,Productivity,Excavator Volume - EX3600 A,Mining Open Pit,Loading,QLD,BCM,225172.4297,OMR,10202149586
01/02/2026,Mining,Productivity,Excavator Volume - EX3600 B,Mining Open Pit,Loading,QLD,hrs,528.0,OMR,10202149591
01/02/2026,Mining,Productivity,Truck Hours,Mining Open Pit,Hauling,QLD,hrs,7754.0,OMR,10202159506
01/02/2026,Reagent,Cyanide,Cyanide (t),Processing,Milling,QLD,t,355.4475,OMR,10401339400
01/02/2026,Reagent,Lime,Lime (t),Processing,Milling,QLD,t,711.56,OMR,10401339410
01/02/2026,Revenue,Gold Leach Tails,Leach Tails Au (g),Processing,Milling,QLD,g,35231.0932,OMR,10401329212
01/02/2026,Revenue,Gold Poured,Gold Poured,Processing,Milling,QLD,oz,7338.5978,OMR,10401329320
01/02/2026,Revenue,Gold Recovered,Gold Recovered,Processing,Milling,QLD,oz,8041.3949,OMR,10401329300
01/02/2026,Revenue,Gold Scats,Scats Au (g),Processing,Milling,QLD,g,1654.8458,OMR,10401329211
01/02/2026,Revenue,Gold Sold,Gold Sold,Processing,Milling,QLD,oz,7681.223,OMR,10401329350
01/02/2026,Wear Item,Grinding,Mill Balls (t),Processing,Milling,QLD,t,411.819,OMR,10401329420
01/02/2026,Wear Item,Grinding,Mill Balls 105mm (94mm),Processing,Milling,QLD,t,74.029,OMR,10401329422
01/02/2026,Wear Item,Grinding,Mill Balls 64mm & 80mm,Processing,Milling,QLD,t,337.79,OMR,10401329421
01/03/2026,Blasting,Explosives,Explosives Loaded - BRW,Mining Open Pit,Blasting,QLD,t,250.235,OMR,10202129570
01/03/2026,Blasting,Explosives,Explosives Loaded - Sarsfield,Mining Open Pit,Blasting,QLD,t,241.211,OMR,10203129570
01/03/2026,Crushing,Ore Crushed,Buck Reef Crusher Feed Throughput,Commercial & Administration,Village and Housing,QLD,t,895769.9525,OMR,10402309000
01/03/2026,Crushing,Ore Crushed,Buck Reef Crusher Product Feed,Processing,Crushing - Fixed,QLD,t,635523.2581,OMR,10402309010
01/03/2026,Crushing,Ore Crushed,Nolans Crusher Feed Throughput,Processing,Village and Housing,QLD,t,161794.0439,OMR,10401309000
01/03/2026,Crushing,Ore Crushed,Nolans Crusher Product Feed,Processing,Village and Housing,QLD,t,107660.9187,OMR,10401309010
01/03/2026,Crushing,Productivity,BRW Crusher Utilised Hours,Processing,Crushing - Fixed,QLD,hrs,495.9,OMR,10402309062
01/03/2026,Crushing,Productivity,Nolans Crusher Feed Utilised Hours,Processing,Village and Housing,QLD,hrs,408.8667,OMR,10401309062
01/03/2026,Crushing - Beneficiation,Ore Crushed,Buck Reef West Crusher - LG,Processing,Crushing - Fixed,QLD,dmt,635523.2581,OMR,10401308032
01/03/2026,Crushing - Beneficiation,Ore Crushed,Buck Reef West Crusher - LG Bene,Processing,Crushing - Fixed,QLD,dmt,895769.9525,OMR,10401308012
01/03/2026,Crushing - Beneficiation,Ore Crushed,Nolans Crusher - LG,Processing,Crushing - Fixed,QLD,dmt,92778.4739,OMR,10401308034
01/03/2026,Crushing - Beneficiation,Ore Crushed,Nolans Crusher - LG Bene,Processing,Crushing - Fixed,QLD,dmt,146911.5991,OMR,10401308013
01/03/2026,Crushing - Beneficiation,Ore Gold,Buck Reef West Crusher - LG,Processing,Crushing - Fixed,QLD,g,295670.0072,OMR,10401308042
01/03/2026,Crushing - Beneficiation,Ore Gold,Buck Reef West Crusher - LG Bene,Processing,Crushing - Fixed,QLD,g,336161.8508,OMR,10401308023
01/03/2026,Crushing - Beneficiation,Ore Gold,Nolans Crusher - LG,Processing,Crushing - Fixed,QLD,g,41068.1597,OMR,10401308044
01/03/2026,Crushing - Beneficiation,Ore Gold,Nolans Crusher - LG Bene,Processing,Crushing - Fixed,QLD,g,49338.9223,OMR,10401308024
01/03/2026,Dredging,Ore Dredge,Dredge 1 - Tonnes,Mining Open Pit,Tailings Disposal,QLD,t,248347.0,OMR,10203359600
01/03/2026,Dredging,Ore Dredge,Dredge 2 - Tonnes,Mining Open Pit,Tailings Disposal,QLD,t,341864.0,OMR,10203359601
01/03/2026,Dredging,Productivity,Dredge 1 - Operating Hours,Mining Open Pit,Tailings Disposal,QLD,hrs,420.5,OMR,10203359603
01/03/2026,Dredging,Productivity,Dredge 2 - Operating Hours,Mining Open Pit,Tailings Disposal,QLD,hrs,366.25,OMR,10203359604
01/03/2026,Electricity,Grid Power,Grid Power - NMI 3053186668,Processing,Milling,QLD,kWh,11625958.97,OMR,3053186668
01/03/2026,Electricity,Grid Power,Grid Power - NMI 3053231962,Processing,Infrastructure,QLD,kWh,1251.92,OMR,3053231962
01/03/2026,Electricity,Residential,ERGON NMI: 30337757612 - 11 PAIGE ST,Commercial & Administration,Village and Housing,QLD,kWh,925.03,OMR,30337757612
01/03/2026,Electricity,Residential,ERGON NMI: 30337759915 - 92 DEIGHTON ST,Commercial & Administration,Village and Housing,QLD,kWh,492.39,OMR,30337759915
01/03/2026,Electricity,Residential,ERGON NMI: 30337762454 - 2 CREEK ST,Commercial & Administration,Village and Housing,QLD,kWh,899.38,OMR,30337762454
01/03/2026,Electricity,Residential,ERGON NMI: 30337764822 - SANDY CK RD,Commercial & Administration,Village and Housing,QLD,kWh,102.94,OMR,30337764822
01/03/2026,Electricity,Residential,ERGON NMI: 30337828221 - 45 ROBERT ST,Commercial & Administration,Village and Housing,QLD,kWh,49.23,OMR,30337828221
01/03/2026,Electricity,Residential,ERGON NMI: 30337828314 - 18 TOWNSVILLE ST,Commercial & Administration,Village and Housing,QLD,kWh,952.88,OMR,30337828314
01/03/2026,Electricity,Residential,ERGON NMI: 30337828494 - 5 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,427.0,OMR,30337828494
01/03/2026,Electricity,Residential,ERGON NMI: 30337828651 - 4 TOWNSVILLE ST,Commercial & Administration,Village and Housing,QLD,kWh,974.99,OMR,30337828651
01/03/2026,Electricity,Residential,ERGON NMI: 30337828819 - SANDY CK ROAD,Commercial & Administration,Village and Housing,QLD,kWh,139.8,OMR,30337828819
01/03/2026,Electricity,Residential,ERGON NMI: 30337829971 - 13 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,724.97,OMR,30337829971
01/03/2026,Electricity,Residential,ERGON NMI: 30337830121 - 12 TOWNSVILLE ST,Commercial & Administration,Village and Housing,QLD,kWh,1154.29,OMR,30337830121
01/03/2026,Electricity,Residential,ERGON NMI: 30337830213 - 25 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,281.47,OMR,30337830213
01/03/2026,Electricity,Residential,ERGON NMI: 30337833577 - 11 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,513.94,OMR,30337833577
01/03/2026,Electricity,Residential,ERGON NMI: 30337850079 - 28 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,1046.18,OMR,30337850079
01/03/2026,Electricity,Residential,ERGON NMI: 30337862675 - 69 MURRAY ST,Commercial & Administration,Village and Housing,QLD,kWh,627.08,OMR,30337862675
01/03/2026,Electricity,Residential,ERGON NMI: 30337863212 - 5 CECIL ST,Commercial & Administration,Village and Housing,QLD,kWh,809.99,OMR,30337863212
01/03/2026,Electricity,Residential,ERGON NMI: 30341011614 - LONDON ST,Commercial & Administration,Village and Housing,QLD,kWh,86.39,OMR,30341011614
01/03/2026,Electricity,Residential,ERGON NMI: 30342254042 - 26 SCOTIA ST,Commercial & Administration,Village and Housing,QLD,kWh,234.62,OMR,30342254042
01/03/2026,Electricity,Residential,ERGON NMI: 30530933358 - 11 ELLIOTT ST,Commercial & Administration,Village and Housing,QLD,kWh,267.5,OMR,30530933358
01/03/2026,Electricity,Site Power,Genset Power Station 2,Processing,Supplemental Power Supply,QLD,kWh,9319700.0,OMR,10401329900
01/03/2026,Electricity,Warehouse,ERGON NMI: 3053239955 - Warehouse 2 57 Burdell St Stuart,Commercial & Administration,Stores & Supply,QLD,kWh,2628.99,OMR,30532399557
01/03/2026,Electricity,Warehouse,ERGON NMI: 3053239956 - Warehouse 3 57 Burdell St Stuart,Commercial & Administration,Stores & Supply,QLD,kWh,277.21,OMR,30532399565
01/03/2026,Electricity,Water Delivery,ERGON NMI: 30337828149 - 19 Robert St (STP),Processing,Water Supply,QLD,kWh,16338.32,OMR,30337828149
01/03/2026,Electricity,Water Delivery,ERGON NMI: 30500014267 - Suhrs Creek Rd (SCD),Processing,Water Supply,QLD,kWh,58291.05,OMR,30500014267
01/03/2026,Electricity,Water Delivery,ERGON NMI: 30518901604 - Sandy Creek Rd,Processing,Water Supply,QLD,kWh,59004.78,OMR,30518901604
01/03/2026,Milling,Ore Gold,Contained Gold BRW LG Beneficiated,Processing,Milling,QLD,g,106767.5167,OMR,10401329145
01/03/2026,Milling,Ore Gold,Contained Gold BRW MG Beneficiated,Processing,Milling,QLD,g,82330.7696,OMR,10401329150
01/03/2026,Milling,Ore Gold,Contained Gold Milled,Processing,Milling,QLD,g,353284.4287,OMR,10401329110
01/03/2026,Milling,Ore Gold,Contained Gold Mineralised Waste Bene,Processing,Milling,QLD,g,27432.3888,OMR,10401329147
01/03/2026,Milling,Ore Gold,Contained Gold Sarsfield HG,Processing,Milling,QLD,g,10244.8952,OMR,10403329140
01/03/2026,Milling,Ore Gold,Contained Gold Sarsfield LG,Processing,Milling,QLD,g,104996.1685,OMR,10403329141
01/03/2026,Milling,Ore Gold,Contained Gold Sarsfield MG,Processing,Milling,QLD,g,21512.69,OMR,10403329142
01/03/2026,Milling,Ore Milled,Milled BRW Beneficiated LG,Processing,Milling,QLD,t,226978.7988,OMR,10401329135
01/03/2026,Milling,Ore Milled,Milled BRW Beneficiated MG,Processing,Milling,QLD,t,105599.8793,OMR,10401329139
01/03/2026,Milling,Ore Milled,Milled Mineralised Waste Bene,Processing,Milling,QLD,t,51733.4759,OMR,10401329137
01/03/2026,Milling,Ore Milled,Milled Sarsfield HG Bene,Processing,Milling,QLD,t,9006.8218,OMR,10403329130
01/03/2026,Milling,Ore Milled,Milled Sarsfield LG Bene,Processing,Milling,QLD,t,286216.6947,OMR,10403329131
01/03/2026,Milling,Ore Milled,Milled Sarsfield MG Bene,Processing,Milling,QLD,t,34840.0797,OMR,10403329132
01/03/2026,Milling,Ore Milled,Ore Milled,Processing,Milling,QLD,t,714375.7502,OMR,10401329100
01/03/2026,Milling,Productivity,Mill 1 & 2 - Mill Available Hours,Processing,Milling,QLD,hrs,734.5,OMR,10401329072
01/03/2026,Milling,Productivity,Mill 1 & 2 - Mill Utilised Hours,Processing,Milling,QLD,hrs,707.1,OMR,10401329062
01/03/2026,Milling,Productivity,Mill 3 & 4 - Mill Available Hours,Processing,Milling,QLD,hrs,721.0,OMR,10402329073
01/03/2026,Milling,Productivity,Mill 3 & 4 - Mill Utilised Hours,Processing,Milling,QLD,hrs,658.0,OMR,10402329074
01/03/2026,Mining,Drilling,Drill Metres - BRW,Mining Open Pit,Drilling - Production,QLD,m,41685.0,OMR,10202119576
01/03/2026,Mining,Drilling,Drill Metres - Pre-split,Mining Open Pit,Drilling - Production,QLD,m,5476.9,OMR,10202119571
01/03/2026,Mining,Drilling,Drill Metres - Probe,Mining Open Pit,Drilling - Production,QLD,m,67.0,OMR,10202119572
01/03/2026,Mining,Drilling,Drill Metres - Production,Mining Open Pit,Drilling - Production,QLD,m,93614.51,OMR,10202119570
01/03/2026,Mining,Drilling,Drill Metres - Sarsfield,Mining Open Pit,Drilling - Production,QLD,m,57473.0,OMR,10203119576
01/03/2026,Mining,Drilling,Reverse Circulation Drill Metres BRW,Mining Open Pit,Drilling - Production,QLD,m,4853.0,OMR,RCDrill_Metres
01/03/2026,Mining,Drilling,Reverse Circulation Drill Metres Sarsfield,Mining Open Pit,Drilling - Production,QLD,m,4044.0,OMR,RCDrill_Metres_Sars
01/03/2026,Mining,Ore Gold,BRW Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,g,27443.2336,OMR,10202159518
01/03/2026,Mining,Ore Gold,BRW Beneficiated Ore - MG,Mining Open Pit,Hauling,QLD,g,60846.2014,OMR,10202159525
01/03/2026,Mining,Ore Gold,BRW Beneficiated Ore - VLG,Mining Open Pit,Hauling,QLD,g,15745.8015,OMR,10202159526
01/03/2026,Mining,Ore Gold,Sarsfield Beneficiated Ore - HG,Mining Open Pit,Hauling,QLD,g,22388.0565,OMR,10203159513
01/03/2026,Mining,Ore Gold,Sarsfield Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,g,30946.6252,OMR,10203159514
01/03/2026,Mining,Ore Gold,Sarsfield Beneficiated Ore - MG,Mining Open Pit,Hauling,QLD,g,22504.7594,OMR,10203159517
01/03/2026,Mining,Ore Gold,Sarsfield Beneficiated Ore - VLG,Mining Open Pit,Hauling,QLD,g,5505.9005,OMR,10203159518
01/03/2026,Mining,Ore Mined,Open Pit Ore Vol Mined - BRW,Mining Open Pit,Hauling,QLD,BCM,90538.7951,OMR,10202159500
01/03/2026,Mining,Ore Mined,Open Pit Ore Vol Mined - Sarsfield,Mining Open Pit,Hauling,QLD,BCM,58580.1543,OMR,10203159500
01/03/2026,Mining,Ore ROM,BRW Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,t,85746.6637,OMR,10202159516
01/03/2026,Mining,Ore ROM,BRW Beneficiated Ore - MG,Mining Open Pit,Hauling,QLD,t,112480.2,OMR,10202159522
01/03/2026,Mining,Ore ROM,BRW Beneficiated Ore - VLG,Mining Open Pit,Hauling,QLD,t,72261.9,OMR,10202159523
01/03/2026,Mining,Ore ROM,Sarsfield Beneficiated Ore - HG,Mining Open Pit,Hauling,QLD,t,24253.2,OMR,10203159511
01/03/2026,Mining,Ore ROM,Sarsfield Beneficiated Ore - LG,Mining Open Pit,Hauling,QLD,t,97237.8478,OMR,10203159512
01/03/2026,Mining,Ore ROM,Sarsfield Beneficiated Ore - MG,Mining Open Pit,Hauling,QLD,t,41236.1,OMR,10203159515
01/03/2026,Mining,Ore ROM,Sarsfield Beneficiated Ore - VLG,Mining Open Pit,Hauling,QLD,t,25707.5,OMR,10203159516
01/03/2026,Mining,Ore Rehandle,Fines to Feeder 5,Mining Open Pit,Rehandling,QLD,t,16653.45,OMR,10201169541
01/03/2026,Mining,Ore Rehandle,Low Grade rehandle to ROMS,Mining Open Pit,Rehandling,QLD,t,254314.0,OMR,10201169549
01/03/2026,Mining,Ore Rehandle,ROM Stockpile Simmo to Crusher,Mining Open Pit,Rehandling,QLD,t,919588.45,OMR,10201169550
01/03/2026,Mining,Ore Rehandle,Sarsfield Mineralised Waste,Mining Open Pit,Rehandling,QLD,t,63850.4004,OMR,10201169548
01/03/2026,Mining,Ore Rehandle,Tonnes hauled Bene Rejects,Mining Open Pit,Rehandling,QLD,t,342873.2,OMR,10201169547
01/03/2026,Mining,Ore Rehandle,Tonnes hauled Mill Scats,Mining Open Pit,Rehandling,QLD,t,18797.83,OMR,10201169546
